User_ID,Age,Gender,Occupation,Relationship_Status,Primary_Platform,Daily_Usage_Hours,Platforms_Used_Count,Posts_Per_Week,Late_Night_Usage,First_Check_Morning,Notifications_Per_Day,FOMO_Score,Social_Comparison_Score,Validation_Seeking_Score,Scroll_Without_Purpose,Tried_To_Cut_Back,Failed_To_Cut_Back,Anxiety_Score,Depression_Score,Loneliness_Score,Self_Esteem_Score,Sleep_Quality_Score,Sleep_Hours,Productivity_Loss_Score,Offline_Relationship_Quality,Physical_Activity_Hrs_Week,Screen_Free_Time_Hrs,Mental_Wellbeing_Score,Addiction_Level
USR00135,18,MALE,STUDENT,SINGLE,INSTAGRAM,4.4,2,1,false,AFTER 30 MIN,88,3.3,4.9,3.6,7.7,false,false,6.3,6.5,2.9,4.8,7.8,6.0,5.3,3.8,3.4,0.1,7.4,LOW
USR00137,27,FEMALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,5.7,3,3,false,WITHIN 5 MIN,81,6.5,4.9,5.6,2.5,true,false,2.8,3.6,3.5,7.0,6.9,7.3,7.3,8.3,3.3,3.6,7.4,MODERATE
USR00138,27,FEMALE,STUDENT,IN A RELATIONSHIP,SNAPCHAT,4.8,3,2,true,WITHIN 5 MIN,147,6.4,7.3,6.2,7.4,false,true,4.8,5.9,4.6,6.1,5.5,6.5,6.5,8.6,2.2,1.5,4.1,SEVERE
USR00142,37,NON-BINARY,STUDENT,IN A RELATIONSHIP,TIKTOK,1.5,3,6,true,WITHIN 5 MIN,20,3.9,7.4,7.1,4.7,false,true,7.7,6.7,4.1,4.8,7.5,6.8,0.3,7.1,3.7,5.4,6.1,MODERATE
USR00143,21,MALE,WORKING PROFESSIONAL,SINGLE,FACEBOOK,0.5,3,4,true,WITHIN 5 MIN,147,1.2,3.8,4.5,7.3,false,false,5.8,6.2,4.7,5.6,8.0,5.8,9.6,4.9,4.0,2.1,6.4,MODERATE
USR00144,36,FEMALE,STUDENT,SINGLE,TWITTER/X,2.7,3,2,true,WITHIN 5 MIN,58,5.7,2.4,7.4,4.7,true,false,4.8,3.7,5.7,5.9,6.4,8.6,4.4,3.9,5.2,3.1,6.6,MODERATE
USR00146,36,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,0.5,1,4,false,AFTER 30 MIN,86,4.1,7.7,4.1,3.5,false,true,4.7,4.9,0.8,3.2,3.8,6.3,6.3,8.6,3.2,3.0,7.6,LOW
USR00149,22,FEMALE,STUDENT,IN A RELATIONSHIP,SNAPCHAT,5.0,2,5,false,5-30 MIN,97,3.0,4.0,8.4,6.1,false,true,3.6,2.5,5.7,4.9,3.8,8.6,8.2,9.3,3.5,2.0,5.5,MODERATE
USR00150,32,FEMALE,STUDENT,IN A RELATIONSHIP,TWITTER/X,5.6,5,5,false,AFTER 30 MIN,35,4.3,7.9,6.6,5.4,false,true,5.6,5.5,2.5,6.6,5.5,6.6,2.6,4.3,1.6,2.8,7.4,MODERATE
USR00151,25,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,9.3,3,4,true,5-30 MIN,113,1.8,7.7,7.6,6.7,false,false,5.7,1.7,2.0,5.7,6.7,5.5,4.8,7.1,0.2,4.6,5.8,HIGH
USR00153,20,NON-BINARY,STUDENT,IN A RELATIONSHIP,SNAPCHAT,3.2,5,6,false,WITHIN 5 MIN,34,5.9,3.3,5.0,10.0,true,true,0.0,5.4,5.7,1.8,7.2,4.7,7.9,3.3,4.1,1.9,5.3,HIGH
USR00155,35,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,6.9,2,3,false,WITHIN 5 MIN,80,4.1,5.2,6.2,6.2,true,false,1.3,4.2,2.9,6.1,1.8,6.6,5.6,5.6,4.2,2.6,7.3,MODERATE
USR00156,24,FEMALE,WORKING PROFESSIONAL,SINGLE,SNAPCHAT,4.0,2,2,true,5-30 MIN,85,4.8,5.6,5.3,6.5,false,false,4.5,4.4,4.0,5.6,2.9,5.9,6.2,7.6,2.4,2.1,7.9,MODERATE
USR00158,44,MALE,STUDENT,MARRIED,TIKTOK,0.5,1,4,false,5-30 MIN,113,8.9,6.9,2.6,5.9,false,true,4.8,8.7,6.6,6.1,4.6,4.0,3.1,4.2,4.5,3.5,5.8,HIGH
USR00159,41,NON-BINARY,STUDENT,IN A RELATIONSHIP,YOUTUBE,6.4,2,6,false,WITHIN 5 MIN,22,3.6,3.4,6.6,5.0,true,false,6.0,7.9,3.9,5.4,3.2,4.9,8.3,6.4,0.4,1.7,6.8,MODERATE
USR00160,15,MALE,FREELANCER,IN A RELATIONSHIP,INSTAGRAM,4.0,3,5,false,WITHIN 5 MIN,68,4.7,6.1,4.7,6.0,true,true,3.5,4.8,4.7,6.9,7.7,4.8,5.5,4.7,4.8,3.6,6.0,HIGH
USR00161,43,NON-BINARY,STUDENT,MARRIED,SNAPCHAT,7.9,2,3,false,AFTER 30 MIN,33,3.9,5.5,3.4,7.5,true,true,4.9,6.3,6.7,5.5,4.8,5.9,3.4,6.3,3.4,5.2,7.7,LOW
USR00162,37,FEMALE,FREELANCER,IN A RELATIONSHIP,TIKTOK,8.5,2,3,false,WITHIN 5 MIN,10,5.9,3.2,2.9,5.2,true,true,5.2,4.9,7.7,4.2,7.4,6.3,4.7,7.3,2.9,2.1,6.1,HIGH
USR00164,27,MALE,STUDENT,SINGLE,FACEBOOK,5.6,3,8,true,WITHIN 5 MIN,102,5.6,4.5,3.9,3.4,true,false,7.8,3.3,4.8,7.1,6.7,7.2,7.6,1.3,3.8,2.0,5.6,HIGH
USR00170,29,MALE,UNKNOWN,MARRIED,TWITTER/X,3.4,2,2,true,AFTER 30 MIN,36,2.5,3.9,5.4,2.1,false,false,2.1,0.2,2.3,7.0,9.7,6.0,9.2,4.3,0.2,3.0,8.5,LOW
USR00171,35,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,4.0,2,4,true,5-30 MIN,49,7.9,2.9,5.9,5.4,true,false,6.3,1.2,5.5,5.7,8.4,7.6,4.8,7.7,0.0,3.3,7.5,MODERATE
USR00172,32,FEMALE,FREELANCER,IN A RELATIONSHIP,SNAPCHAT,2.7,4,4,true,WITHIN 5 MIN,5,3.1,4.5,5.0,8.1,true,true,2.8,7.9,4.9,5.4,4.7,6.8,6.5,5.7,2.9,3.1,5.9,HIGH
USR00173,44,FEMALE,STUDENT,SINGLE,YOUTUBE,8.5,3,6,true,5-30 MIN,37,2.5,5.1,5.4,4.1,true,true,5.3,5.1,5.3,3.3,7.0,6.8,5.3,3.4,1.6,1.5,5.9,SEVERE
USR00176,32,MALE,STUDENT,SINGLE,YOUTUBE,3.7,4,4,true,WITHIN 5 MIN,76,0.5,2.3,3.8,5.8,false,false,5.3,3.5,4.8,3.5,7.1,6.5,2.5,9.3,0.3,1.4,7.5,LOW
USR00178,30,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,7.2,3,2,false,WITHIN 5 MIN,43,4.0,5.9,4.7,7.4,true,false,2.2,2.0,3.8,3.1,5.3,7.9,1.8,5.8,4.6,1.6,5.4,HIGH
USR00179,32,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,7.2,5,6,true,AFTER 30 MIN,93,5.7,6.9,9.6,5.1,false,false,10.0,6.1,3.2,6.7,7.0,6.9,4.9,7.7,5.9,0.6,5.5,HIGH
USR00180,37,FEMALE,STUDENT,SINGLE,SNAPCHAT,4.9,3,2,true,AFTER 30 MIN,108,4.2,5.5,6.7,3.0,true,false,7.9,6.0,4.6,6.9,4.3,8.7,2.2,7.3,2.6,3.6,8.0,LOW
USR00182,24,MALE,STUDENT,SINGLE,TWITTER/X,1.4,5,7,false,WITHIN 5 MIN,110,2.6,7.6,3.2,2.2,true,true,4.0,4.5,6.4,5.7,3.9,4.1,3.2,4.9,5.1,1.3,7.0,MODERATE
USR00183,23,NON-BINARY,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,7.9,8,3,true,WITHIN 5 MIN,98,1.1,5.5,5.0,6.5,true,false,7.2,6.2,2.8,6.6,2.5,6.2,5.6,7.2,2.8,4.3,4.4,SEVERE
USR00184,43,NON-BINARY,WORKING PROFESSIONAL,MARRIED,FACEBOOK,4.4,3,3,false,AFTER 30 MIN,103,0.8,6.0,5.3,6.4,true,true,6.0,9.5,5.5,1.6,5.6,8.2,1.1,3.4,4.6,1.7,7.8,MODERATE
USR00185,37,MALE,FREELANCER,SINGLE,SNAPCHAT,9.0,1,6,true,WITHIN 5 MIN,97,6.4,7.0,7.0,10.0,true,false,5.9,8.3,6.0,6.4,4.0,5.8,5.7,5.2,0.2,5.0,4.3,SEVERE
USR00186,30,FEMALE,WORKING PROFESSIONAL,SINGLE,YOUTUBE,3.3,2,5,false,WITHIN 5 MIN,126,5.9,8.0,2.0,3.3,true,false,6.6,6.0,5.2,4.9,5.1,6.1,5.7,6.2,2.6,3.4,6.1,MODERATE
USR00187,20,FEMALE,STUDENT,MARRIED,TIKTOK,5.6,1,2,false,5-30 MIN,65,7.0,3.6,5.1,2.4,true,true,5.9,6.0,6.5,3.0,0.8,6.1,4.2,2.8,3.1,2.4,6.0,HIGH
USR00191,19,MALE,STUDENT,SINGLE,FACEBOOK,6.9,3,4,false,WITHIN 5 MIN,116,5.7,5.7,5.4,7.0,false,false,1.5,2.4,1.0,3.0,3.9,6.1,4.9,4.5,2.6,4.2,5.2,MODERATE
USR00194,24,MALE,UNEMPLOYED,MARRIED,TWITTER/X,2.3,2,3,false,5-30 MIN,48,5.2,7.0,7.9,5.1,true,false,1.1,4.5,0.7,2.3,8.6,5.3,6.2,7.7,2.2,3.9,7.8,LOW
USR00195,26,FEMALE,WORKING PROFESSIONAL,UNKNOWN,INSTAGRAM,7.3,3,4,true,5-30 MIN,5,2.5,10.0,5.4,7.7,false,false,2.7,5.0,5.7,4.3,5.6,6.6,3.1,4.5,3.7,2.8,5.9,MODERATE
USR00196,21,MALE,STUDENT,SINGLE,INSTAGRAM,4.6,2,2,true,AFTER 30 MIN,54,3.5,5.5,7.0,4.9,true,false,4.1,4.5,2.6,3.8,4.7,7.0,5.1,4.4,2.6,6.2,7.8,LOW
USR00197,39,NON-BINARY,FREELANCER,MARRIED,TIKTOK,5.6,1,2,false,5-30 MIN,52,2.4,5.6,5.6,6.6,true,true,6.8,4.5,0.6,5.3,6.9,5.4,4.6,6.8,4.7,3.0,7.6,MODERATE
USR00198,16,FEMALE,STUDENT,IN A RELATIONSHIP,TWITTER/X,4.4,7,4,false,WITHIN 5 MIN,94,6.4,7.2,5.0,4.6,true,true,4.7,4.5,1.8,7.4,6.9,8.2,4.4,5.9,6.6,2.3,6.0,MODERATE
USR00199,36,FEMALE,STUDENT,SINGLE,TIKTOK,5.3,2,7,false,WITHIN 5 MIN,60,5.4,5.6,5.7,4.4,false,false,1.4,2.8,7.9,3.2,4.2,6.2,3.6,5.8,2.2,3.9,6.2,MODERATE
USR00200,36,MALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,3.7,3,3,true,5-30 MIN,76,4.1,4.1,4.7,0.6,true,false,7.3,3.1,5.5,7.4,6.2,10.0,6.8,4.5,0.0,3.4,7.5,LOW
USR00201,26,MALE,FREELANCER,MARRIED,YOUTUBE,10.1,4,2,true,WITHIN 5 MIN,75,4.1,5.0,4.5,7.0,true,false,7.5,7.4,5.1,4.1,2.6,5.5,3.4,3.3,4.7,1.0,3.5,SEVERE
USR00202,43,FEMALE,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,8.5,3,1,true,WITHIN 5 MIN,79,3.1,2.8,0.0,5.4,true,false,6.8,4.5,5.4,8.5,7.8,6.7,1.7,2.6,4.0,1.5,7.7,LOW
USR00203,39,MALE,FREELANCER,SINGLE,INSTAGRAM,6.0,4,8,true,WITHIN 5 MIN,24,6.8,4.1,4.9,6.8,true,true,6.8,5.8,5.5,9.7,7.2,4.0,1.7,2.3,1.3,1.7,3.7,SEVERE
USR00204,34,FEMALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,5.1,5,2,false,AFTER 30 MIN,20,4.9,4.1,4.6,0.6,false,false,4.0,9.1,6.2,5.3,2.7,7.4,2.4,5.5,1.5,4.9,8.0,LOW
USR00206,38,MALE,FREELANCER,SINGLE,YOUTUBE,2.7,1,2,false,5-30 MIN,62,5.8,5.8,4.5,6.8,true,false,2.3,4.6,4.9,6.5,8.5,6.5,5.9,9.9,3.1,1.9,7.7,LOW
USR00207,40,MALE,STUDENT,MARRIED,TIKTOK,5.8,7,6,true,WITHIN 5 MIN,79,8.1,5.9,3.5,4.8,true,false,4.5,3.4,0.4,4.5,6.6,4.1,3.1,5.1,2.7,4.7,5.0,SEVERE
USR00209,27,UNKNOWN,FREELANCER,MARRIED,TWITTER/X,3.6,3,3,false,5-30 MIN,48,6.8,6.3,6.7,7.6,false,true,3.0,4.7,5.6,3.9,6.7,6.8,3.7,7.1,3.1,4.7,6.5,MODERATE
USR00210,28,MALE,WORKING PROFESSIONAL,SINGLE,TWITTER/X,3.0,7,5,true,WITHIN 5 MIN,100,5.6,7.8,3.7,4.7,true,true,5.2,4.5,5.2,8.1,6.1,6.2,5.9,8.0,2.9,3.5,4.4,SEVERE
USR00211,19,FEMALE,STUDENT,IN A RELATIONSHIP,FACEBOOK,3.1,3,8,false,WITHIN 5 MIN,61,8.2,4.7,8.5,5.5,true,false,8.3,2.3,6.0,4.4,4.7,7.1,4.1,7.9,2.9,2.6,6.1,MODERATE
USR00212,22,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,5.6,3,5,true,WITHIN 5 MIN,75,2.5,6.6,2.2,5.4,false,true,3.9,2.7,6.5,3.6,2.7,6.9,6.4,5.6,2.1,1.9,5.4,HIGH
USR00215,24,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,5.4,5,3,true,WITHIN 5 MIN,62,6.5,5.6,4.2,1.6,true,true,0.2,3.5,6.6,7.4,2.1,7.6,3.8,4.3,0.0,3.1,4.8,SEVERE
USR00216,21,FEMALE,WORKING PROFESSIONAL,SINGLE,TWITTER/X,4.8,4,3,true,WITHIN 5 MIN,118,4.6,2.0,6.4,4.1,false,false,2.7,4.0,3.7,10.0,4.7,3.7,5.3,9.2,5.1,3.8,8.1,LOW
USR00217,30,UNKNOWN,STUDENT,SINGLE,SNAPCHAT,4.3,5,2,false,WITHIN 5 MIN,100,5.6,6.3,4.2,7.3,true,false,4.5,6.5,3.2,5.9,6.3,5.7,4.6,3.0,4.2,2.7,6.3,MODERATE
USR00219,42,MALE,FREELANCER,MARRIED,INSTAGRAM,4.0,2,4,true,AFTER 30 MIN,58,0.9,5.8,3.7,6.4,false,false,6.4,3.8,8.7,5.5,3.7,6.8,3.6,5.0,3.3,5.0,7.8,LOW
USR00220,33,MALE,FREELANCER,MARRIED,INSTAGRAM,1.6,2,2,true,5-30 MIN,72,9.2,6.5,7.8,6.9,false,true,2.5,5.1,5.0,5.8,7.6,6.4,4.4,7.1,3.5,5.3,5.4,SEVERE
USR00221,43,FEMALE,STUDENT,IN A RELATIONSHIP,INSTAGRAM,4.8,6,3,false,AFTER 30 MIN,47,7.2,4.5,4.8,6.3,true,false,5.8,5.1,2.7,5.7,3.6,5.4,7.5,6.2,2.0,0.0,6.7,MODERATE
USR00222,31,NON-BINARY,STUDENT,MARRIED,INSTAGRAM,2.4,2,8,true,WITHIN 5 MIN,76,6.1,4.0,3.4,5.5,true,false,3.1,1.8,5.5,6.2,6.1,7.7,2.6,4.0,3.3,3.1,7.5,LOW
USR00223,20,FEMALE,STUDENT,IN A RELATIONSHIP,TIKTOK,6.3,4,6,false,5-30 MIN,103,5.4,6.3,4.7,6.9,false,false,5.2,3.3,6.7,5.6,8.1,4.6,4.7,6.0,4.1,4.7,7.0,MODERATE
USR00224,18,MALE,STUDENT,UNKNOWN,TIKTOK,5.8,6,0,false,WITHIN 5 MIN,46,3.0,3.3,0.2,6.0,false,true,3.8,4.8,2.7,4.9,3.0,6.7,6.6,4.7,2.5,5.4,6.9,MODERATE
USR00225,28,MALE,STUDENT,MARRIED,SNAPCHAT,3.8,2,6,false,5-30 MIN,41,2.4,3.8,3.3,6.9,true,false,2.3,8.2,9.0,6.0,8.3,6.7,9.2,7.0,4.3,3.5,8.8,LOW
USR00227,36,FEMALE,WORKING PROFESSIONAL,SINGLE,FACEBOOK,3.6,3,4,true,WITHIN 5 MIN,26,6.8,3.9,5.8,5.3,true,false,0.2,5.3,4.9,5.6,8.3,5.4,0.7,2.3,1.3,2.1,8.1,LOW
USR00228,38,MALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,3.5,3,6,true,WITHIN 5 MIN,58,2.8,7.1,5.4,10.0,true,false,4.7,4.0,4.0,6.2,4.4,7.7,5.2,4.7,3.7,0.3,5.6,HIGH
USR00230,28,NON-BINARY,STUDENT,MARRIED,TWITTER/X,0.5,3,4,true,5-30 MIN,52,4.1,5.8,8.9,6.9,false,false,7.0,4.3,6.3,6.5,6.1,5.9,6.9,5.4,2.8,2.4,7.0,MODERATE
USR00231,23,MALE,UNEMPLOYED,IN A RELATIONSHIP,SNAPCHAT,3.6,1,5,true,AFTER 30 MIN,60,7.7,2.5,6.9,3.8,false,true,7.5,5.0,8.5,2.5,4.9,6.6,3.1,4.7,2.5,0.6,5.4,SEVERE
USR00232,35,MALE,STUDENT,MARRIED,INSTAGRAM,8.3,5,4,false,WITHIN 5 MIN,20,5.9,6.6,5.3,7.0,true,true,5.2,3.1,3.1,5.6,6.3,5.1,4.5,8.0,4.8,2.6,6.3,HIGH
USR00233,42,FEMALE,FREELANCER,IN A RELATIONSHIP,SNAPCHAT,1.9,4,5,true,5-30 MIN,52,7.3,4.8,3.2,5.4,true,true,6.4,7.0,2.6,7.5,2.3,7.0,4.0,3.5,0.8,2.2,6.3,MODERATE
USR00235,28,MALE,FREELANCER,SINGLE,INSTAGRAM,3.1,3,4,true,5-30 MIN,110,2.6,6.0,8.0,4.2,false,true,3.1,6.3,3.3,6.1,2.9,6.4,7.6,7.1,2.8,3.2,5.2,HIGH
USR00236,24,MALE,WORKING PROFESSIONAL,MARRIED,TIKTOK,5.6,3,3,true,WITHIN 5 MIN,28,4.9,5.6,2.5,4.3,true,true,6.1,5.9,6.3,2.2,5.0,6.2,6.0,5.4,4.8,4.3,5.2,SEVERE
USR00237,25,FEMALE,STUDENT,SINGLE,INSTAGRAM,2.7,2,8,false,5-30 MIN,5,8.4,2.3,10.0,6.2,false,false,0.0,6.2,7.2,5.6,5.8,6.6,1.4,7.8,5.0,2.7,8.0,LOW
USR00238,15,MALE,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,4.3,1,5,true,WITHIN 5 MIN,46,2.4,4.5,1.6,3.9,true,false,9.9,4.2,1.2,6.7,4.3,8.4,3.2,7.8,4.0,6.1,8.1,LOW
USR00239,17,MALE,STUDENT,MARRIED,YOUTUBE,5.4,1,3,false,AFTER 30 MIN,122,8.9,4.9,2.2,6.8,true,true,5.2,4.7,4.6,4.7,3.8,8.1,3.5,7.4,3.6,4.5,6.0,MODERATE
USR00243,33,MALE,FREELANCER,SINGLE,SNAPCHAT,5.6,4,4,false,5-30 MIN,29,8.5,7.3,6.0,9.9,false,true,5.0,5.0,5.2,2.6,5.6,6.2,3.5,7.0,5.3,0.4,4.0,SEVERE
USR00244,24,NON-BINARY,WORKING PROFESSIONAL,SINGLE,TIKTOK,5.8,2,5,true,WITHIN 5 MIN,30,5.7,5.6,2.7,4.4,true,true,5.2,7.4,7.0,6.0,6.6,6.4,5.9,4.3,2.5,0.9,3.5,SEVERE
USR00245,24,MALE,WORKING PROFESSIONAL,SINGLE,TWITTER/X,6.1,8,2,true,WITHIN 5 MIN,122,5.4,4.1,4.4,4.3,true,false,2.0,4.5,6.2,7.3,7.6,3.9,10.0,8.4,2.1,0.0,5.6,HIGH
USR00246,28,FEMALE,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,5.4,4,4,true,WITHIN 5 MIN,97,0.9,4.5,5.3,7.2,false,false,8.6,4.5,0.0,7.0,8.3,8.3,4.2,4.4,2.5,3.0,7.6,MODERATE
USR00248,26,FEMALE,STUDENT,SINGLE,TWITTER/X,3.6,1,2,false,5-30 MIN,5,9.1,3.2,5.4,4.9,false,false,2.6,3.8,5.9,8.7,8.3,7.9,6.2,4.2,0.0,1.7,7.7,LOW
USR00249,16,MALE,STUDENT,SINGLE,INSTAGRAM,5.6,3,6,true,WITHIN 5 MIN,5,5.1,6.7,3.5,10.0,true,false,5.4,0.0,3.1,2.9,5.7,7.9,9.6,6.7,2.1,0.0,4.3,SEVERE
USR00250,29,MALE,STUDENT,MARRIED,TWITTER/X,4.6,3,5,true,WITHIN 5 MIN,45,4.7,5.6,7.1,7.1,true,false,6.9,2.5,6.2,3.8,5.2,9.3,7.8,7.2,4.0,3.1,5.4,SEVERE
USR00251,31,NON-BINARY,UNEMPLOYED,SINGLE,SNAPCHAT,6.4,5,5,true,WITHIN 5 MIN,5,3.4,9.2,4.0,8.0,true,false,8.5,2.2,3.7,5.6,8.9,5.1,5.0,3.4,4.3,0.0,5.6,HIGH
USR00252,31,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,UNKNOWN,1.8,5,4,true,5-30 MIN,63,5.4,2.9,5.0,2.5,false,true,9.1,6.8,2.1,7.3,5.4,5.4,8.3,2.6,3.3,3.5,6.0,HIGH
USR00254,32,NON-BINARY,STUDENT,SINGLE,INSTAGRAM,2.7,7,6,false,5-30 MIN,43,1.4,7.0,7.9,6.9,false,true,5.5,7.6,6.6,4.6,10.0,3.9,8.6,7.7,5.5,3.4,6.3,MODERATE
USR00255,29,MALE,UNEMPLOYED,SINGLE,INSTAGRAM,5.1,5,5,true,5-30 MIN,105,4.6,5.5,3.5,7.8,true,false,7.1,6.4,3.8,7.6,6.3,6.2,4.4,1.6,2.6,2.2,3.8,SEVERE
USR00257,36,FEMALE,WORKING PROFESSIONAL,UNKNOWN,YOUTUBE,2.6,2,6,true,WITHIN 5 MIN,85,4.5,3.8,8.1,7.8,true,true,4.6,5.4,3.8,4.6,5.5,8.7,4.8,1.8,2.9,6.2,4.6,SEVERE
USR00259,33,MALE,UNKNOWN,SINGLE,INSTAGRAM,3.6,5,2,false,WITHIN 5 MIN,11,5.4,4.5,9.3,7.4,true,true,3.4,8.1,6.9,3.8,5.2,4.5,0.9,4.7,3.1,2.4,5.6,SEVERE
USR00260,15,FEMALE,STUDENT,SINGLE,INSTAGRAM,2.2,2,3,true,5-30 MIN,86,5.8,4.3,7.1,4.0,true,true,6.4,4.5,3.5,3.8,3.5,3.2,6.4,1.4,2.0,2.1,5.4,SEVERE
USR00262,41,MALE,WORKING PROFESSIONAL,MARRIED,FACEBOOK,4.3,2,8,false,5-30 MIN,42,2.5,6.4,0.4,5.8,true,true,4.4,7.7,2.5,6.2,8.0,7.2,8.9,9.7,2.6,1.3,9.0,LOW
USR00263,25,MALE,STUDENT,IN A RELATIONSHIP,TIKTOK,5.5,2,0,true,5-30 MIN,72,10.0,3.3,4.7,4.6,false,true,6.2,5.0,6.4,3.2,2.9,6.5,1.9,9.9,0.3,1.1,4.3,SEVERE
USR00264,35,FEMALE,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,5.7,2,5,true,WITHIN 5 MIN,92,2.8,5.2,4.2,3.5,false,false,4.5,4.1,6.7,3.7,7.5,7.0,7.2,5.2,4.4,1.9,5.9,MODERATE
USR00265,41,FEMALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,3.2,6,2,true,AFTER 30 MIN,92,4.1,3.9,9.3,6.8,false,false,8.3,2.8,2.8,7.4,6.4,8.6,7.7,8.4,2.9,2.2,7.0,MODERATE
USR00266,42,FEMALE,FREELANCER,SINGLE,YOUTUBE,3.9,2,5,true,5-30 MIN,84,4.4,7.8,1.6,2.5,true,false,5.1,2.3,5.0,4.8,6.0,6.0,9.2,3.5,1.8,4.8,7.5,LOW
USR00267,43,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,4.2,1,7,true,WITHIN 5 MIN,5,7.6,4.2,8.8,3.6,true,true,6.0,3.3,5.1,4.5,8.1,7.1,3.8,7.2,0.4,5.6,6.1,HIGH
USR00268,23,FEMALE,STUDENT,IN A RELATIONSHIP,SNAPCHAT,5.9,3,8,false,5-30 MIN,82,4.0,5.4,2.5,6.7,true,true,5.7,5.6,4.0,3.4,7.5,4.7,9.6,7.8,3.0,3.5,6.7,MODERATE
USR00271,19,MALE,STUDENT,IN A RELATIONSHIP,FACEBOOK,3.3,5,2,true,5-30 MIN,29,8.2,6.8,4.7,6.8,true,false,1.3,5.8,5.5,9.0,3.5,6.2,3.8,6.7,2.2,3.0,7.2,LOW
USR00272,40,NON-BINARY,STUDENT,MARRIED,YOUTUBE,4.5,2,7,true,5-30 MIN,67,2.7,9.0,5.8,3.8,false,false,2.4,10.0,1.7,2.4,3.6,8.5,6.6,5.6,4.9,2.7,6.3,MODERATE
USR00277,43,FEMALE,FREELANCER,IN A RELATIONSHIP,YOUTUBE,6.1,1,5,false,WITHIN 5 MIN,62,2.2,9.3,4.4,1.4,false,false,7.6,3.4,5.2,4.8,6.2,6.0,5.0,3.2,0.3,2.7,7.8,MODERATE
USR00278,22,FEMALE,STUDENT,IN A RELATIONSHIP,INSTAGRAM,6.5,2,4,false,WITHIN 5 MIN,71,4.4,7.5,5.6,2.5,true,true,8.6,6.2,4.3,5.8,8.1,5.5,2.9,8.5,0.0,3.1,5.9,HIGH
USR00280,30,MALE,STUDENT,MARRIED,FACEBOOK,6.7,5,5,true,AFTER 30 MIN,9,3.9,2.1,8.5,4.9,true,false,6.7,5.5,3.3,7.0,5.4,7.5,4.3,6.4,4.6,0.9,8.6,LOW
USR00281,15,MALE,STUDENT,IN A RELATIONSHIP,FACEBOOK,3.4,4,3,true,WITHIN 5 MIN,58,4.1,5.4,7.6,8.5,false,false,2.7,3.8,5.1,5.7,6.2,7.9,5.6,5.8,0.0,2.5,6.1,MODERATE
USR00282,33,FEMALE,STUDENT,MARRIED,YOUTUBE,4.5,4,4,true,AFTER 30 MIN,48,2.5,3.9,7.1,7.7,true,false,2.6,7.3,3.3,3.4,5.6,7.6,4.7,7.1,4.3,2.4,7.9,LOW
USR00283,22,MALE,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,5.7,2,0,false,WITHIN 5 MIN,37,5.9,5.3,5.0,8.3,false,false,3.0,7.9,3.0,7.0,5.4,6.6,3.3,3.7,2.1,3.1,6.0,HIGH
USR00284,27,NON-BINARY,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,1.9,2,4,true,WITHIN 5 MIN,60,3.3,5.5,4.4,7.8,true,true,6.0,2.2,6.4,5.5,9.7,6.2,5.0,4.2,3.1,1.5,5.0,HIGH
USR00286,15,MALE,STUDENT,IN A RELATIONSHIP,INSTAGRAM,3.2,6,4,true,AFTER 30 MIN,84,7.1,4.6,4.0,5.2,false,false,7.6,6.0,3.1,10.0,4.4,7.8,9.6,3.2,5.0,1.9,6.9,MODERATE
USR00288,24,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,SNAPCHAT,6.1,2,5,true,5-30 MIN,116,7.1,1.9,5.7,4.0,false,true,3.0,6.0,0.0,8.4,5.6,5.7,4.4,1.5,2.1,3.2,6.6,MODERATE
USR00289,29,FEMALE,FREELANCER,IN A RELATIONSHIP,YOUTUBE,1.7,4,1,true,5-30 MIN,54,7.1,8.7,3.4,2.2,false,true,4.7,2.0,4.7,5.6,7.1,7.2,5.0,7.2,1.5,3.0,6.5,MODERATE
